Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784840972,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840973,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840974,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840975,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840976,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840977,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840978,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840979,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840980,5,,Aggregated,0.000000,0.000000,16000,16000,17000,17000,34000,35000,35000,35000,35000,35000,35000,12,12,16000,18649.53897917682,13105.595666915178,34888.1985420594,197.0
1784840981,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840982,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840983,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840984,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840985,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840986,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840987,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840988,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840989,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840990,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840991,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840992,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840993,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840994,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
1784840995,5,,Aggregated,0.000000,0.000000,16000,17000,17000,17000,34000,35000,35000,35000,35000,35000,35000,16,16,16000,19179.96927855711,13105.595666915178,34888.1985420594,197.0
